+,25/11/2016,21:14:44,1408,172.30.121.64,,,DC++ 0.851,48.43 GiBs,P,0.005
-,25/11/2016,21:15:02,BARRY,172.30.100.176,,,DC++ 0.862,47.75 GiBs,P,0.005
-,25/11/2016,21:15:11,fsdl,172.30.100.199,,,DC++ 0.851,50.95 GiBs,A,0.005
+,25/11/2016,21:17:04,Hitesh,172.30.136.176,,,DC++ 0.811,160.69 GiBs,A,1
-,25/11/2016,21:18:11,1234567890,172.30.128.141,,,DC++ 0.862,21.04 GiBs,P,0.005
-,25/11/2016,21:21:54,ALBI,172.30.104.176,,,DC++ 0.843,38.04 GiBs,P,0.005
-,25/11/2016,21:27:57,bgsgzgxgzxgxfxgx,172.30.103.16,,,DC++ 0.843,23.06 GiBs,P,1000
+,25/11/2016,21:33:39,BARRY,172.30.100.176,,,DC++ 0.862,47.75 GiBs,P,0.005
-,25/11/2016,21:34:40,r1,172.30.106.94,,,DC++ 0.843,31.78 GiBs,A,0.005
-,25/11/2016,21:35:25,RockSt@r,172.30.144.247,,,DC++ 0.851,20.54 GiBs,P,0.005
-,25/11/2016,21:35:46,SeRiAL_KiLLeR,172.30.104.56,,,DC++ 0.863,157.58 GiBs,A,1000
+,25/11/2016,21:37:17,swagster123,172.30.106.111,,,DC++ 0.843,90.69 GiBs,P,1000
+,25/11/2016,21:37:37,bgsgzgx,172.30.103.16,,,DC++ 0.843,23.43 GiBs,P,1000
+,25/11/2016,21:37:43,RaviPH,172.30.138.87,,,DC++ 0.851,50.02 GiBs,P,20
+,25/11/2016,21:37:50,youtube,172.30.100.61,,,DC++ 0.830,67.24 GiBs,P,0.005
-,25/11/2016,21:38:14,Hitesh,172.30.136.176,,,DC++ 0.811,160.69 GiBs,P,1
+,25/11/2016,21:38:16,Hitesh,172.30.136.176,,,DC++ 0.811,160.69 GiBs,P,1
-,25/11/2016,21:38:30,Hitesh,172.30.136.176,,,DC++ 0.811,160.69 GiBs,P,1
-,25/11/2016,21:38:48,swagster123,172.30.106.111,,,DC++ 0.843,90.69 GiBs,P,1000
+,25/11/2016,21:39:25,radhe,172.30.149.68,,,DC++ 0.862,23.62 GiBs,A,0.005
+,25/11/2016,21:40:35,goldenstates,172.30.103.24,,,DC++ 0.843,160.08 GiBs,A,0.005
+,25/11/2016,21:40:40,hero111,172.30.101.103,,,DC++ 0.851,39.73 GiBs,A,0.005
-,25/11/2016,21:40:59,hero111,172.30.101.103,,,DC++ 0.851,39.73 GiBs,A,0.005
-,25/11/2016,21:41:09,srt,172.30.120.202,,,DC++ 0.863,21.92 GiBs,P,0.005
+,25/11/2016,21:41:11,srt,172.30.120.202,,,DC++ 0.863,21.92 GiBs,P,0.005
-,25/11/2016,21:41:17,goldenstates,172.30.103.24,,,DC++ 0.843,160.08 GiBs,A,0.005
-,25/11/2016,21:41:58,srt,172.30.120.202,,,DC++ 0.863,21.92 GiBs,P,0.005
-,25/11/2016,21:42:20,bgsgzgx,172.30.103.16,,,DC++ 0.843,23.43 GiBs,P,1000
+,25/11/2016,21:44:17,bgsgzgx,172.30.103.16,,,DC++ 0.843,23.43 GiBs,P,1000
-,25/11/2016,21:45:34,bgsgzgx,172.30.103.16,,,DC++ 0.843,23.43 GiBs,P,1000
+,25/11/2016,21:46:36,bravo,172.30.120.148,,,DC++ 0.851,36.03 GiBs,A,0.005
+,25/11/2016,21:47:04,bgsgzgx,172.30.103.16,,,DC++ 0.843,23.43 GiBs,P,1000
-,25/11/2016,21:50:54,youtube,172.30.100.61,,,DC++ 0.830,67.24 GiBs,P,0.005
+,25/11/2016,21:51:35,muller,172.30.104.170,,,DC++ 0.851,30.67 GiBs,P,0.005
-,25/11/2016,21:55:56,muller,172.30.104.170,,,DC++ 0.851,30.67 GiBs,P,0.005
-,25/11/2016,21:57:31,bgsgzgx,172.30.103.16,,,DC++ 0.843,23.43 GiBs,P,1000
-,25/11/2016,21:57:52,1408,172.30.121.64,,,DC++ 0.851,48.43 GiBs,P,0.005
+,25/11/2016,21:58:20,1408,172.30.121.64,,,DC++ 0.851,48.43 GiBs,P,0.005
+,25/11/2016,21:58:48,bgsgzgx,172.30.103.16,,,DC++ 0.843,23.43 GiBs,P,1000
-,25/11/2016,22:01:31,BARRY,172.30.100.176,,,DC++ 0.862,47.75 GiBs,P,0.005
-,25/11/2016,22:02:43,radhe,172.30.149.68,,,DC++ 0.862,23.62 GiBs,P,0.005
+,25/11/2016,22:03:17,am,172.30.121.206,,ndfguqf,DC++ 0.782,118.25 GiBs,A,0.005
+,25/11/2016,22:06:00,muller,172.30.104.170,,,DC++ 0.851,30.67 GiBs,P,0.005
+,25/11/2016,22:08:41,O'Connor,172.30.106.83,Anime,,DC++ 0.851,270.56 GiBs,A,0.005
+,25/11/2016,22:09:09,AvishekKumarRoy,172.30.104.143,,,DC++ 0.863,20.45 GiBs,P,0.005
+,25/11/2016,22:10:02,ranjos,172.20.24.132,,,DC++ 0.791,28.54 GiBs,A,0.005
-,25/11/2016,22:11:42,am,172.30.121.206,,ndfguqf,DC++ 0.782,120.93 GiBs,P,0.005
+,25/11/2016,22:12:33,pong,172.30.104.92,,,DC++ 0.851,20.73 GiBs,P,0.005
+,25/11/2016,22:12:48,uglytruth,172.30.129.137,,,DC++ 0.851,21.97 GiBs,P,0.005
+,25/11/2016,22:13:56,john,172.30.135.230,,,DC++ 0.851,28.12 GiBs,A,0.005
-,25/11/2016,22:14:01,john,172.30.135.230,,,DC++ 0.851,28.12 GiBs,A,0.005
+,25/11/2016,22:14:08,helloWorld,172.30.104.208,,,DC++ 0.75,394.28 GiBs,A,50
-,25/11/2016,22:14:14,pong,172.30.104.92,,,DC++ 0.851,20.73 GiBs,P,0.005
-,25/11/2016,22:14:17,uglytruth,172.30.129.137,,,DC++ 0.851,21.97 GiBs,P,0.005
+,25/11/2016,22:14:51,sunilkumar,172.30.101.91,,,DC++ 0.862,30.54 GiBs,A,0.005
-,25/11/2016,22:15:10,sunilkumar,172.30.101.91,,,DC++ 0.862,30.54 GiBs,A,0.005
+,25/11/2016,22:15:32,sunilkumar,172.30.101.91,,,DC++ 0.862,30.63 GiBs,A,0.005
-,25/11/2016,22:16:54,muller,172.30.104.170,,,DC++ 0.851,30.67 GiBs,P,0.005
+,25/11/2016,22:19:45,Slytherin,172.30.106.143,Peace,shashank.kasala@yahoo.com,DC++ 0.843,58.29 GiBs,A,2
-,25/11/2016,22:24:15,O'Connor,172.30.106.83,Anime,,DC++ 0.851,270.56 GiBs,A,0.005
-,25/11/2016,22:26:33,sunilkumar,172.30.101.91,,,DC++ 0.862,30.63 GiBs,P,0.005
-,25/11/2016,22:29:45,qwertr,172.30.107.95,qwewe,awerdfv,DC++ 0.862,39.91 GiBs,P,0.005
+,25/11/2016,22:29:52,ak,172.30.100.107,,,DC++ 0.851,100.31 GiBs,A,0.005
-,25/11/2016,22:30:07,precious1,172.30.102.114,,,DC++ 0.851,29.08 GiBs,P,0.005
-,25/11/2016,22:31:14,helloWorld,172.30.104.208,,,DC++ 0.75,394.28 GiBs,A,50
+,25/11/2016,22:31:27,luffypi,172.30.100.52,,,DC++ 0.831,26.69 GiBs,P,0.005
-,25/11/2016,22:31:54,ak,172.30.100.107,,,DC++ 0.851,100.31 GiBs,P,0.005
+,25/11/2016,22:32:47,ADIT_12,172.30.101.52,,,DC++ 0.851,41.36 GiBs,A,0.005
-,25/11/2016,22:33:42,ADIT_12,172.30.101.52,,,DC++ 0.851,41.36 GiBs,A,0.005
+,25/11/2016,22:33:43,ADIT_12,172.30.101.52,,,DC++ 0.851,41.36 GiBs,P,0.005
+,25/11/2016,22:35:09,mnusgh,172.30.121.165,,mushahhid18@gmail.com,DC++ 0.860,25.22 GiBs,A,0.005
+,25/11/2016,22:36:01,Hitesh,172.30.136.176,,,DC++ 0.811,160.69 GiBs,A,1
-,25/11/2016,22:41:59,rishav,172.30.136.51,,rishav@gmail.com,DC++ 0.828,104.12 GiBs,P,2
+,25/11/2016,22:42:19,fin,172.30.128.94,,,DC++ 0.851,311.70 GiBs,A,0.005
-,25/11/2016,22:42:29,Hitesh,172.30.136.176,,,DC++ 0.811,160.69 GiBs,P,1
-,25/11/2016,22:43:32,fin,172.30.128.94,,,DC++ 0.851,311.70 GiBs,P,0.005
+,25/11/2016,22:45:50,micky,172.30.104.79,,srivasthava.varanasi@gmail.com,DC++ 0.851,22.53 GiBs,P,0.005
+,25/11/2016,22:49:51,vizz,172.30.151.121,,,ApexDC++ 1.6.2,61.21 GiBs,P,0.1
-,25/11/2016,22:50:12,micky,172.30.104.79,,srivasthava.varanasi@gmail.com,DC++ 0.851,22.53 GiBs,P,0.005
+,25/11/2016,22:51:14,micky,172.30.104.79,,srivasthava.varanasi@gmail.com,DC++ 0.851,27.14 GiBs,P,0.005
-,25/11/2016,22:52:43,micky,172.30.104.79,,srivasthava.varanasi@gmail.com,DC++ 0.851,27.14 GiBs,P,0.005
+,25/11/2016,22:53:13,swagster123,172.30.106.111,,,DC++ 0.843,90.69 GiBs,P,1000
+,25/11/2016,22:53:58,micky,172.30.104.79,,srivasthava.varanasi@gmail.com,DC++ 0.851,28.96 GiBs,P,0.005
-,25/11/2016,22:54:18,007pc,172.30.120.232,,,ApexDC++ 1.6.0,138.70 GiBs,P,0.1
+,25/11/2016,22:57:43,kenny,172.30.104.151,,,DC++ 0.851,36.31 GiBs,A,0.005
+,25/11/2016,22:58:00,trollol,172.30.100.91,,,DC++ 0.843,618.28 GiBs,P,0.005
+,25/11/2016,22:58:27,muller,172.30.104.170,,,DC++ 0.851,30.67 GiBs,P,0.005
+,25/11/2016,22:59:09,LeKeNikal,172.30.102.105,,,DC++ 0.850,228.53 GiBs,P,0.005
-,25/11/2016,22:59:31,dbbb189,172.30.102.192,,,DC++ 0.851,178.49 GiBs,P,0.01
+,25/11/2016,23:00:03,royalking,172.30.103.81,,,DC++ 0.851,31.49 GiBs,A,0.005
+,25/11/2016,23:00:06,joeytribbiani,172.30.105.8,,,DC++ 0.843,64.60 GiBs,A,0.005
-,25/11/2016,23:01:24,swagster123,172.30.106.111,,,DC++ 0.843,90.69 GiBs,P,1000
+,25/11/2016,23:01:28,dbbb189,172.30.102.192,,,DC++ 0.851,178.49 GiBs,P,0.01
-,25/11/2016,23:02:03,joeytribbiani,172.30.105.8,,,DC++ 0.843,64.60 GiBs,P,0.005
-,25/11/2016,23:02:25,Zod,172.30.120.139,,,DC++ 0.831,36.61 GiBs,A,0.005
-,25/11/2016,23:03:01,vizz,172.30.151.121,,,ApexDC++ 1.6.2,61.21 GiBs,P,0.1
-,25/11/2016,23:03:42,kenny,172.30.104.151,,,DC++ 0.851,36.31 GiBs,A,0.005
+,25/11/2016,23:04:45,bitu,172.30.104.167,,,DC++ 0.831,148.10 GiBs,P,0.005
+,25/11/2016,23:04:48,precious1,172.30.102.114,,,DC++ 0.851,29.08 GiBs,P,0.005
-,25/11/2016,23:04:48,bitu,172.30.104.167,,,DC++ 0.831,148.10 GiBs,P,0.005
-,25/11/2016,23:06:43,royalking,172.30.103.81,,,DC++ 0.851,31.49 GiBs,P,0.005
+,25/11/2016,23:06:47,#pilot,172.30.100.57,,,DC++ 0.851,53.12 GiBs,P,0.005
+,25/11/2016,23:07:38,adcdc,172.30.105.32,,,DC++ 0.831,20.44 GiBs,A,0.005
+,25/11/2016,23:08:16,akhrot,172.30.121.226,,,DC++ 0.860,76.58 GiBs,A,0.1
+,25/11/2016,23:08:56,royalking,172.30.103.81,,,DC++ 0.851,31.49 GiBs,A,0.005
+,25/11/2016,23:10:52,rocker3,172.30.101.5,,,DC++ 0.843,97.12 GiBs,P,0.005
-,25/11/2016,23:11:13,muller,172.30.104.170,,,DC++ 0.851,30.67 GiBs,P,0.005
-,25/11/2016,23:12:03,royalking,172.30.103.81,,,DC++ 0.851,31.49 GiBs,P,0.005
+,25/11/2016,23:12:04,royalking,172.30.103.81,,,DC++ 0.851,31.49 GiBs,P,0.005
+,25/11/2016,23:13:07,bihari,172.30.101.91,,,ApexDC++ 1.6.2,25.59 GiBs,P,0.1
+,25/11/2016,23:15:18,shifu,172.30.122.9,,,ApexDC++ 1.6.2,21.58 GiBs,A,0.1
-,25/11/2016,23:15:40,dbbb189,172.30.102.192,,,DC++ 0.851,178.49 GiBs,P,0.01
-,25/11/2016,23:17:18,royalking,172.30.103.81,,,DC++ 0.851,31.49 GiBs,P,0.005
+,25/11/2016,23:21:08,dell1,172.30.101.70,,,DC++ 0.861,71.04 GiBs,A,0.005
+,25/11/2016,23:21:15,uchiha,172.30.120.242,nopes,,DC++ 0.831,44.52 GiBs,A,0.005
-,25/11/2016,23:23:22,KHM,172.30.120.211,,,StrgDC++ 2.41,51.07 GiBs,P,0.01
+,25/11/2016,23:24:51,IronMan1,172.30.103.62,,,DC++ 0.851,28.60 GiBs,A,0.005
-,25/11/2016,23:25:06,RaviPH,172.30.138.87,,,DC++ 0.851,50.02 GiBs,P,20
-,25/11/2016,23:25:16,shifu,172.30.122.9,,,ApexDC++ 1.6.2,21.58 GiBs,A,0.1
+,25/11/2016,23:25:58,shifu,172.30.122.9,,,ApexDC++ 1.6.2,22.94 GiBs,A,0.1
+,25/11/2016,23:26:03,fivestar,172.30.121.242,,,DC++ 0.831,25.56 GiBs,P,1
-,25/11/2016,23:26:15,fivestar,172.30.121.242,,,DC++ 0.831,25.56 GiBs,P,1
+,25/11/2016,23:26:19,fivestar,172.30.121.242,,,DC++ 0.831,25.56 GiBs,A,1
+,25/11/2016,23:27:17,anushreshtha,172.30.140.236,,,DC++ 0.851,33.00 GiBs,A,0.005
+,25/11/2016,23:27:20,gsr,172.30.128.115,,,DC++ 0.842,33.83 GiBs,A,0.005
-,25/11/2016,23:28:32,IronMan1,172.30.103.62,,,DC++ 0.851,28.60 GiBs,P,0.005
+,25/11/2016,23:28:36,IronMan1,172.30.103.62,,,DC++ 0.851,28.60 GiBs,A,0.005
-,25/11/2016,23:28:39,IronMan1,172.30.103.62,,,DC++ 0.851,28.60 GiBs,A,0.005
+,25/11/2016,23:28:41,IronMan1,172.30.103.62,,,DC++ 0.851,28.60 GiBs,P,0.005
-,25/11/2016,23:28:43,anushreshtha,172.30.140.236,,,DC++ 0.851,33.00 GiBs,A,0.005
+,25/11/2016,23:28:59,RaviPH,172.30.138.87,,,DC++ 0.851,50.02 GiBs,A,20
-,25/11/2016,23:29:01,fivestar,172.30.121.242,,,DC++ 0.831,25.56 GiBs,P,1
-,25/11/2016,23:30:43,ann,172.30.121.189,,,DC++ 0.862,92.22 GiBs,P,0.005
+,25/11/2016,23:31:29,badBoy,172.30.106.124,,,DC++ 0.828,112.70 GiBs,A,0.005
-,25/11/2016,23:31:48,IronMan1,172.30.103.62,,,DC++ 0.851,28.60 GiBs,P,0.005
-,25/11/2016,23:31:52,1408,172.30.121.64,,,DC++ 0.851,48.43 GiBs,P,0.005
+,25/11/2016,23:31:52,1408,172.30.121.64,,,DC++ 0.851,48.43 GiBs,P,0.005
-,25/11/2016,23:32:45,AvishekKumarRoy,172.30.104.143,,,DC++ 0.863,110.37 GiBs,P,0.005
-,25/11/2016,23:32:59,bravo,172.30.120.148,,,DC++ 0.851,36.03 GiBs,A,0.005
+,25/11/2016,23:33:51,premam143,172.30.121.208,,,DC++ 0.863,30.95 GiBs,A,0.005
-,25/11/2016,23:36:13,adcdc,172.30.105.32,,,DC++ 0.831,20.44 GiBs,P,0.005
-,25/11/2016,23:36:14,badBoy,172.30.106.124,,,DC++ 0.828,113.48 GiBs,P,0.005
+,25/11/2016,23:38:06,ann,172.30.121.189,,,DC++ 0.862,92.22 GiBs,P,0.005
+,25/11/2016,23:41:05,badBoy,172.30.106.124,,,DC++ 0.828,113.48 GiBs,P,0.005
+,25/11/2016,23:41:39,manutd,172.30.107.243,,,DC++ 0.851,83.16 GiBs,A,1000
+,25/11/2016,23:42:00,AshuraOtsustsuk,172.30.103.36,,,DC++ 0.851,44.86 GiBs,P,0.005
+,25/11/2016,23:42:08,bravo,172.30.120.148,,,DC++ 0.851,36.03 GiBs,A,0.005
-,25/11/2016,23:42:38,rocker3,172.30.101.5,,,DC++ 0.843,97.12 GiBs,P,0.005
+,25/11/2016,23:44:20,WaitWhaaa,172.30.101.94,,,DC++ 0.843,568.11 GiBs,A,10
+,25/11/2016,23:45:42,Sidd,172.30.102.85,,,DC++ 0.851,25.61 GiBs,A,0.005
-,25/11/2016,23:46:57,ranjos,172.20.24.132,,,DC++ 0.791,28.54 GiBs,P,0.005
+,25/11/2016,23:46:58,ranjos,172.20.24.132,,,DC++ 0.791,28.54 GiBs,P,0.005
-,25/11/2016,23:47:03,ranjos,172.20.24.132,,,DC++ 0.791,28.54 GiBs,P,0.005
-,25/11/2016,23:47:13,bihari,172.30.101.91,,,ApexDC++ 1.6.2,25.59 GiBs,P,0.1
-,25/11/2016,23:47:28,Sidd,172.30.102.85,,,DC++ 0.851,25.61 GiBs,P,0.005
-,25/11/2016,23:48:39,AshuraOtsustsuk,172.30.103.36,,,DC++ 0.851,44.86 GiBs,P,0.005
+,25/11/2016,23:50:29,AshuraOtsustsuk,172.30.103.36,,,DC++ 0.851,44.86 GiBs,P,0.005
-,25/11/2016,23:50:53,akhrot,172.30.121.226,,,DC++ 0.860,78.28 GiBs,A,100 KiB/s
+,25/11/2016,23:51:04,Sidd,172.30.102.85,,,DC++ 0.851,25.61 GiBs,A,0.005
-,25/11/2016,23:51:28,Sidd,172.30.102.85,,,DC++ 0.851,25.61 GiBs,A,0.005
+,25/11/2016,23:53:28,terikehklunga,172.30.100.151,,,DC++ 0.843,84.57 GiBs,A,0.005
-,25/11/2016,23:58:21,AnupamBiswas,172.30.149.76,Tony Stark,,DC++ 0.862,23.36 GiBs,P,1
-,25/11/2016,23:58:21,premam143,172.30.121.208,,,DC++ 0.863,30.95 GiBs,P,0.005
-,25/11/2016,23:59:51,AshuraOtsustsuk,172.30.103.36,,,DC++ 0.851,44.86 GiBs,P,0.005
-,25/11/2016,23:59:52,badBoy,172.30.106.124,,,DC++ 0.828,113.48 GiBs,P,0.005
